"Id","SalePrice"
2852,234471.400356261
2853,235060.600895094
2854,141569.413203617
2855,202586.037255547
2856,220960.826141173
2857,213184.157950381
2858,201338.678313657
2859,100097.922920293
2860,145232.75312202
2861,144436.535395644
2862,212197.256859027
2863,156594.552925973
2864,259560.931542759
2865,145985.748161273
2866,181556.655217593
2867,98303.4294605057
2868,127031.395975782
2869,110790.764262084
2870,129011.36872894
2871,102880.673089093
2872,63936.6350015937
2873,100217.22876882
2874,133341.355733205
2875,137018.754839647
2876,152806.647550987
2877,125428.99522521
2878,161605.518124228
2879,129824.519542288
2880,116525.401746748
2881,158211.611131319
2882,142266.148114536
2883,165199.363238897
2884,174973.025287951
2885,162885.093433933
2886,175078.183195575
2887,111470.832070407
2888,128238.981451576
2889,88004.9681209004
2890,84880.9510186009
2891,161115.562682772
2892,88702.973114596
2893,130822.578098314
2894,79560.1827521914
2895,238530.396126224
2896,217080.324593785
2897,200072.209178734
2898,172383.538280975
2899,235816.66252618
2900,160107.773800058
2901,209333.378429361
2902,174295.175688619
2903,283015.609532732
2904,305939.027574437
2905,98055.6184603476
2906,190801.684761907
2907,116893.854493
2908,125279.364191946
2909,154501.490046115
2910,78383.9592434262
2911,87963.5690340619
2912,146570.934708538
2913,87777.9231526428
2914,87717.915068991
2915,90893.2243348935
2916,90595.8239048606
2917,146160.338312242
2918,139807.41664006
2919,228321.274174645
